6;arms_factory;184.00;9.70;1813.00;0.06;0
6;arms_factory;203.00;9.70;1822.00;4.18;0
6;arms_factory;173.00;9.55;1805.00;5.74;0
6;industrial_complex;201.00;9.60;1814.00;2.12;0
6;industrial_complex;204.00;9.68;1823.00;4.79;0
6;industrial_complex;183.00;9.70;1812.00;1.52;0
6;industrial_complex;202.00;9.65;1814.00;2.73;0
6;industrial_complex;217.00;9.55;1827.00;0.57;0
6;industrial_complex;185.00;9.60;1812.00;3.24;0
6;air_base;200.00;9.60;1815.00;4.79;0
6;naval_base;204.00;9.50;1813.00;1.57;8304
6;bunker;183.00;9.70;1813.00;5.30;0
6;coastal_bunker;205.00;9.50;1824.00;1.57;0
6;dockyard;199.00;9.50;1813.00;1.57;0
6;anti_air_building;200.00;9.53;1814.00;1.08;0
6;anti_air_building;202.00;9.70;1822.00;3.74;0
6;anti_air_building;182.00;9.70;1812.00;0.13;0
6;synthetic_refinery;201.00;9.60;1814.00;1.68;0
6;radar_station;204.00;9.70;1822.00;5.81;0
6;rocket_site;184.00;9.68;1812.00;0.74;0
6;nuclear_reactor;201.00;9.55;1821.00;3.75;0
7;arms_factory;420.00;9.53;1900.00;5.13;0
7;arms_factory;416.00;10.03;1902.00;0.06;0
7;arms_factory;400.00;9.93;1902.00;4.18;0
7;arms_factory;402.00;9.95;1899.00;5.74;0
7;arms_factory;410.00;10.05;1901.00;2.12;0
7;arms_factory;394.00;9.70;1901.00;4.79;0
7;industrial_complex;420.00;9.70;1902.00;1.52;0
7;industrial_complex;398.00;9.73;1900.00;2.73;0
7;industrial_complex;410.00;9.93;1899.00;0.57;0
7;industrial_complex;414.00;10.32;1901.00;3.24;0
7;industrial_complex;412.00;9.75;1898.00;4.79;0
7;industrial_complex;399.00;9.73;1903.00;2.63;0
7;air_base;403.00;9.82;1900.00;5.30;0
7;naval_base;398.00;9.50;1894.00;-1.71;8538
7;bunker;418.00;9.55;1901.00;3.24;0
7;coastal_bunker;393.00;9.57;1902.00;-1.71;0
7;dockyard;413.00;9.50;1893.00;0.95;0
7;anti_air_building;410.00;10.00;1900.00;0.13;0
7;anti_air_building;404.00;9.75;1897.00;1.68;0
7;anti_air_building;413.00;9.88;1899.00;5.81;0
7;synthetic_refinery;398.00;9.70;1899.00;0.74;0
7;radar_station;401.00;10.00;1901.00;3.75;0
7;rocket_site;403.00;9.85;1898.00;0.13;0
7;nuclear_reactor;409.00;9.73;1897.00;2.80;0
8;arms_factory;514.00;11.07;1990.00;4.18;0
8;arms_factory;456.00;9.73;2003.00;5.74;0
8;arms_factory;455.00;10.43;2009.00;2.12;0
8;arms_factory;506.00;9.73;1988.00;4.79;0
8;arms_factory;500.00;10.20;1992.00;1.52;0
8;arms_factory;463.00;9.70;2005.00;2.73;0
8;industrial_complex;481.00;9.60;1984.00;0.57;0
8;industrial_complex;509.00;11.80;1990.00;3.24;0
8;industrial_complex;451.00;10.07;2003.00;4.79;0
8;industrial_complex;464.00;9.68;1996.00;2.63;0
8;industrial_complex;487.00;11.93;1988.00;5.30;0
8;industrial_complex;469.00;9.73;2001.00;1.68;0
8;air_base;505.00;12.88;1994.00;3.24;0
8;naval_base;466.00;9.65;1995.00;-1.04;3253
8;bunker;501.00;9.55;1990.00;3.74;0
8;coastal_bunker;468.00;9.50;1996.00;-1.04;0
8;dockyard;504.00;9.50;1985.00;1.12;0
8;anti_air_building;482.00;12.00;1988.00;5.81;0
8;anti_air_building;487.00;11.98;1991.00;0.74;0
8;anti_air_building;500.00;12.90;1994.00;3.75;0
8;synthetic_refinery;482.00;9.75;1983.00;0.13;0
8;radar_station;482.00;12.55;1989.00;2.80;0
8;rocket_site;459.00;9.55;1993.00;0.63;0
8;nuclear_reactor;455.00;9.90;2006.00;2.19;0
9;arms_factory;647.00;9.78;1945.00;2.12;0
9;arms_factory;649.00;10.90;1947.00;4.79;0
9;arms_factory;621.00;9.68;1958.00;1.52;0
9;arms_factory;640.00;9.70;1946.00;2.73;0
9;arms_factory;640.00;9.80;1948.00;0.57;0
9;arms_factory;620.00;9.70;1959.00;3.24;0
9;industrial_complex;652.00;11.32;1946.00;4.79;0
9;industrial_complex;643.00;9.60;1944.00;2.63;0
9;industrial_complex;619.00;9.85;1960.00;5.30;0
9;industrial_complex;645.00;10.50;1947.00;1.68;0
9;industrial_complex;654.00;11.88;1944.00;3.24;0
9;industrial_complex;619.00;10.10;1961.00;1.08;0
9;air_base;654.00;11.00;1942.00;3.74;0
9;naval_base;627.00;9.50;1961.00;-1.37;4049
9;bunker;616.00;10.48;1962.00;1.68;0
9;coastal_bunker;629.00;9.53;1953.00;-1.37;0
9;dockyard;633.00;9.50;1959.00;-1.37;0
9;anti_air_building;636.00;9.95;1956.00;3.75;0
9;anti_air_building;650.00;9.98;1944.00;0.13;0
9;anti_air_building;636.00;9.60;1947.00;2.80;0
9;synthetic_refinery;629.00;9.53;1957.00;0.63;0
9;radar_station;645.00;9.70;1945.00;2.19;0
9;rocket_site;652.00;9.78;1941.00;4.86;0
9;nuclear_reactor;620.00;9.70;1958.00;1.24;0
10;arms_factory;710.00;10.32;1905.00;1.52;0
10;arms_factory;685.00;11.13;1941.00;2.73;0
10;arms_factory;694.00;9.53;1924.00;0.57;0
10;arms_factory;712.00;10.13;1901.00;3.24;0
10;arms_factory;700.00;10.10;1938.00;4.79;0
10;arms_factory;721.00;9.70;1915.00;2.63;0
10;industrial_complex;710.00;9.98;1896.00;5.30;0
10;industrial_complex;680.00;9.80;1936.00;1.68;0
10;industrial_complex;685.00;9.90;1911.00;3.24;0
10;industrial_complex;701.00;9.55;1886.00;1.08;0
10;industrial_complex;688.00;10.00;1932.00;3.74;0
10;industrial_complex;735.00;12.68;1907.00;0.13;0
10;air_base;698.00;10.73;1944.00;1.68;0
10;naval_base;687.00;9.70;1909.00;-0.17;2970
10;bunker;687.00;9.63;1904.00;0.74;0
10;coastal_bunker;701.00;9.50;1879.00;-0.17;0
10;dockyard;691.00;10.18;1942.00;-0.17;0
10;anti_air_building;732.00;10.55;1899.00;2.80;0
10;anti_air_building;704.00;10.98;1936.00;0.63;0
10;anti_air_building;712.00;9.90;1924.00;2.19;0
10;synthetic_refinery;702.00;9.82;1888.00;4.86;0
10;radar_station;662.00;11.43;1934.00;1.24;0
10;rocket_site;681.00;9.68;1916.00;5.37;0
10;nuclear_reactor;687.00;12.07;1946.00;5.47;0
11;arms_factory;757.00;10.00;1872.00;0.57;0
11;arms_factory;737.00;10.07;1854.00;3.24;0
11;arms_factory;732.00;9.65;1877.00;4.79;0
11;arms_factory;767.00;10.38;1859.00;2.63;0
11;arms_factory;721.00;9.95;1886.00;5.30;0
11;arms_factory;746.00;9.60;1866.00;1.68;0
11;industrial_complex;717.00;9.55;1892.00;3.24;0
11;industrial_complex;754.00;9.78;1871.00;1.08;0
11;industrial_complex;739.00;10.10;1851.00;3.74;0
11;industrial_complex;733.00;9.57;1876.00;0.13;0
11;industrial_complex;732.00;10.48;1862.00;1.68;0
11;industrial_complex;725.00;10.57;1884.00;5.81;0
11;air_base;731.00;9.75;1866.00;0.74;0
11;naval_base;714.00;10.18;1888.00;-1.71;2970
11;bunker;749.00;9.95;1870.00;0.13;0
11;coastal_bunker;731.00;9.55;1894.00;-1.71;0
11;dockyard;745.00;10.28;1847.00;-0.17;0
11;anti_air_building;731.00;10.18;1861.00;2.19;0
11;anti_air_building;711.00;9.88;1884.00;4.86;0
11;anti_air_building;755.00;9.70;1864.00;1.24;0
11;synthetic_refinery;729.00;9.70;1888.00;5.37;0
11;radar_station;768.00;11.18;1869.00;5.47;0
11;rocket_site;768.00;10.07;1855.00;3.30;0
11;nuclear_reactor;767.00;11.28;1872.00;5.97;0
12;arms_factory;551.00;9.60;1968.00;4.79;0
12;arms_factory;552.00;12.23;1994.00;2.63;0
12;arms_factory;565.00;11.75;1996.00;5.30;0
12;arms_factory;578.00;12.70;1998.00;1.68;0
12;arms_factory;577.00;12.75;1981.00;3.24;0
12;arms_factory;519.00;9.68;1984.00;1.08;0
12;industrial_complex;558.00;10.05;1972.00;3.74;0
12;industrial_complex;606.00;9.78;1962.00;0.13;0
12;industrial_complex;561.00;9.73;1968.00;1.68;0
12;industrial_complex;574.00;14.53;2001.00;5.81;0
12;industrial_complex;575.00;11.73;1996.00;0.74;0
12;industrial_complex;595.00;13.30;1986.00;3.75;0
12;air_base;542.00;12.35;1989.00;0.13;0
12;naval_base;546.00;9.50;1978.00;-1.24;3002
12;bunker;568.00;10.82;1972.00;0.63;0
12;coastal_bunker;537.00;9.50;1971.00;-1.24;0
12;dockyard;525.00;9.50;1972.00;-1.24;0
12;anti_air_building;584.00;13.53;2001.00;1.24;0
12;anti_air_building;530.00;13.10;1992.00;5.37;0
12;anti_air_building;525.00;9.78;1987.00;5.47;0
12;synthetic_refinery;553.00;12.05;1989.00;3.30;0
12;radar_station;533.00;9.63;1979.00;5.97;0
12;rocket_site;578.00;11.55;1972.00;3.81;0
12;nuclear_reactor;568.00;15.68;2005.00;3.91;0
13;arms_factory;600.00;12.28;2040.00;5.30;0
13;arms_factory;603.00;12.28;2043.00;1.68;0
13;arms_factory;436.00;11.60;2038.00;3.24;0
13;arms_factory;442.00;11.53;2041.00;1.08;0
13;arms_factory;533.00;12.30;2027.00;3.74;0
13;arms_factory;482.00;13.00;2038.00;0.13;0
13;industrial_complex;487.00;12.82;2041.00;1.68;0
13;industrial_complex;579.00;12.55;2027.00;5.81;0
13;industrial_complex;528.00;13.23;2038.00;0.74;0
13;industrial_complex;604.00;11.55;2024.00;3.75;0
13;industrial_complex;424.00;12.28;2028.00;0.13;0
13;industrial_complex;574.00;11.75;2038.00;2.80;0
13;air_base;451.00;12.82;2025.00;0.63;0
13;bunker;470.00;11.60;2028.00;2.19;0
13;anti_air_building;475.00;12.18;2022.00;4.86;0
13;anti_air_building;497.00;12.70;2025.00;1.24;0
13;anti_air_building;500.00;12.55;2006.00;5.37;0
13;synthetic_refinery;521.00;12.07;2022.00;5.47;0
13;radar_station;543.00;11.90;2025.00;3.30;0
13;rocket_site;485.00;13.55;2007.00;5.97;0
13;nuclear_reactor;567.00;12.32;2022.00;3.81;0
14;arms_factory;412.00;12.95;1980.00;3.24;0
14;arms_factory;424.00;13.78;1987.00;1.08;0
14;arms_factory;403.00;13.78;2001.00;3.74;0
14;arms_factory;417.00;13.00;2011.00;0.13;0
14;arms_factory;423.00;11.85;1974.00;1.68;0
14;arms_factory;434.00;10.55;1988.00;5.81;0
14;industrial_complex;415.00;13.88;1998.00;0.74;0
14;industrial_complex;401.00;13.13;2013.00;3.75;0
14;industrial_complex;419.00;12.10;1976.00;0.13;0
14;industrial_complex;416.00;12.95;1986.00;2.80;0
14;industrial_complex;428.00;15.32;1999.00;0.63;0
14;industrial_complex;432.00;11.98;2007.00;2.19;0
14;air_base;414.00;12.68;1980.00;4.86;0
14;naval_base;425.00;9.50;1968.00;0.61;3253
14;bunker;405.00;14.03;2001.00;5.37;0
14;coastal_bunker;428.00;9.90;1974.00;0.61;0
14;dockyard;435.00;9.53;1980.00;0.61;0
14;anti_air_building;436.00;10.05;1988.00;5.97;0
14;anti_air_building;417.00;13.75;1998.00;3.81;0
14;anti_air_building;403.00;13.30;2013.00;3.91;0
14;synthetic_refinery;422.00;12.18;1976.00;1.75;0
14;radar_station;418.00;13.15;1986.00;5.87;0
14;rocket_site;430.00;15.05;1999.00;5.98;0
14;nuclear_reactor;434.00;11.57;2007.00;3.81;0
15;arms_factory;482.00;12.03;1974.00;3.74;0
15;arms_factory;450.00;10.63;1962.00;0.13;0
15;arms_factory;473.00;11.15;1968.00;1.68;0
15;arms_factory;488.00;11.15;1968.00;5.81;0
15;arms_factory;448.00;9.75;1947.00;0.74;0
15;arms_factory;445.00;9.70;1949.00;3.75;0
15;industrial_complex;443.00;9.70;1963.00;0.13;0
15;industrial_complex;470.00;11.30;1976.00;2.80;0
15;industrial_complex;484.00;11.40;1976.00;0.63;0
15;industrial_complex;448.00;9.70;1951.00;2.19;0
15;industrial_complex;469.00;11.60;1964.00;4.86;0
15;industrial_complex;480.00;11.60;1970.00;1.24;0
15;air_base;448.00;9.70;1971.00;5.37;0
15;naval_base;445.00;9.53;1979.00;-1.25;3253
15;bunker;443.00;9.60;1965.00;3.30;0
15;coastal_bunker;435.00;9.50;1946.00;-1.25;0
15;dockyard;510.00;9.50;1970.00;1.54;0
15;anti_air_building;452.00;9.70;1979.00;3.91;0
15;anti_air_building;465.00;10.07;1957.00;1.75;0
15;anti_air_building;468.00;11.07;1972.00;5.87;0
15;synthetic_refinery;482.00;11.88;1972.00;5.98;0
15;radar_station;469.00;11.43;1979.00;3.81;0
15;rocket_site;439.00;9.60;1960.00;0.20;0
15;nuclear_reactor;448.00;9.82;1967.00;2.87;0
16;arms_factory;642.00;12.85;2004.00;1.68;0
16;arms_factory;654.00;14.20;1991.00;5.81;0
16;arms_factory;624.00;12.45;2030.00;0.74;0
16;arms_factory;675.00;13.00;2007.00;3.75;0
16;arms_factory;662.00;12.13;1952.00;0.13;0
16;arms_factory;654.00;13.48;1981.00;2.80;0
16;industrial_complex;671.00;13.10;1970.00;0.63;0
16;industrial_complex;694.00;13.00;1987.00;2.19;0
16;industrial_complex;623.00;16.88;1984.00;4.86;0
16;industrial_complex;665.00;13.10;2003.00;1.24;0
16;industrial_complex;682.00;12.80;1990.00;5.37;0
16;industrial_complex;623.00;12.03;2027.00;5.47;0
16;air_base;703.00;12.85;1966.00;3.30;0
16;bunker;708.00;14.15;1950.00;5.97;0
16;anti_air_building;691.00;13.20;1980.00;3.81;0
16;anti_air_building;704.00;12.82;1969.00;3.91;0
16;anti_air_building;624.00;16.73;1987.00;1.75;0
16;synthetic_refinery;658.00;13.30;2019.00;5.87;0
16;radar_station;688.00;12.25;2002.00;5.98;0
16;rocket_site;608.00;12.00;2043.00;3.81;0
16;nuclear_reactor;617.00;12.07;2025.00;0.20;0
17;arms_factory;761.00;14.03;1991.00;0.74;0
17;arms_factory;727.00;12.75;1973.00;3.75;0
17;arms_factory;817.00;12.43;1975.00;0.13;0
17;arms_factory;765.00;14.10;1973.00;2.80;0
17;arms_factory;715.00;13.70;2000.00;0.63;0
17;arms_factory;708.00;12.30;2005.00;2.19;0
17;industrial_complex;780.00;12.25;1977.00;4.86;0
17;industrial_complex;770.00;13.30;1980.00;1.24;0
17;industrial_complex;863.00;11.57;1963.00;5.37;0
17;industrial_complex;793.00;15.48;2008.00;5.47;0
17;industrial_complex;766.00;13.65;1964.00;3.30;0
17;industrial_complex;728.00;13.43;1988.00;5.97;0
17;air_base;749.00;13.40;1985.00;3.81;0
17;bunker;735.00;12.30;1968.00;3.91;0
17;anti_air_building;808.00;12.55;1970.00;1.75;0
17;anti_air_building;773.00;13.25;1968.00;5.87;0
17;anti_air_building;747.00;13.82;1993.00;5.98;0
17;synthetic_refinery;776.00;13.57;1996.00;3.81;0
17;radar_station;750.00;13.45;1972.00;0.20;0
17;rocket_site;834.00;12.32;1974.00;2.87;0
17;nuclear_reactor;807.00;12.18;1977.00;4.42;0
18;arms_factory;869.00;12.95;1981.00;0.13;0
18;arms_factory;846.00;14.15;2013.00;2.80;0
18;arms_factory;819.00;14.63;2033.00;0.63;0
18;arms_factory;830.00;14.18;2023.00;2.19;0
18;arms_factory;852.00;13.57;2014.00;4.86;0
18;arms_factory;843.00;12.65;2004.00;1.24;0
18;industrial_complex;831.00;14.07;2024.00;5.37;0
18;industrial_complex;867.00;13.20;1985.00;5.47;0
18;industrial_complex;873.00;10.75;2042.00;3.30;0
18;industrial_complex;870.00;12.32;1996.00;5.97;0
18;industrial_complex;831.00;13.95;2025.00;3.81;0
18;industrial_complex;859.00;11.28;2043.00;3.91;0
18;air_base;820.00;14.65;2034.00;1.75;0
18;bunker;860.00;13.82;1997.00;5.87;0
18;anti_air_building;868.00;11.82;2015.00;5.98;0
18;anti_air_building;834.00;12.75;2005.00;3.81;0
18;anti_air_building;848.00;11.68;1998.00;0.20;0
18;synthetic_refinery;852.00;12.38;1987.00;2.87;0
18;radar_station;868.00;10.88;2043.00;4.42;0
18;rocket_site;806.00;14.25;2036.00;2.26;0
18;nuclear_reactor;839.00;14.40;2026.00;3.47;0
19;arms_factory;781.00;13.40;2020.00;0.63;0
19;arms_factory;668.00;12.43;2036.00;2.19;0
19;arms_factory;762.00;12.65;2017.00;4.86;0
19;arms_factory;763.00;13.40;2033.00;1.24;0
19;arms_factory;743.00;12.73;2032.00;5.37;0
19;arms_factory;705.00;12.23;2031.00;5.47;0
19;industrial_complex;667.00;10.80;2046.00;3.30;0
19;industrial_complex;634.00;11.35;2045.00;5.97;0
19;industrial_complex;723.00;12.05;2043.00;3.81;0
19;industrial_complex;692.00;12.45;2042.00;3.91;0
19;industrial_complex;740.00;12.70;2022.00;1.75;0
19;industrial_complex;670.00;11.95;2021.00;5.87;0
19;air_base;731.00;13.73;2019.00;5.98;0
19;bunker;653.00;12.00;2035.00;3.81;0
19;anti_air_building;707.00;13.32;2016.00;0.20;0
19;anti_air_building;749.00;12.78;2032.00;2.87;0
19;anti_air_building;766.00;12.63;2005.00;4.42;0
19;synthetic_refinery;692.00;12.25;2030.00;2.26;0
19;radar_station;640.00;11.30;2045.00;3.47;0
19;rocket_site;747.00;12.55;2043.00;1.31;0
19;nuclear_reactor;698.00;12.05;2042.00;2.87;0
20;arms_factory;876.00;9.70;1707.00;4.86;0
20;arms_factory;859.00;10.18;1717.00;1.24;0
20;arms_factory;869.00;11.18;1721.00;5.37;0
20;arms_factory;866.00;11.88;1720.00;5.47;0
20;arms_factory;867.00;11.63;1715.00;3.30;0
20;arms_factory;862.00;10.82;1719.00;5.97;0
20;industrial_complex;864.00;11.65;1718.00;3.81;0
20;industrial_complex;873.00;9.95;1708.00;3.91;0
20;industrial_complex;863.00;11.40;1717.00;1.75;0
20;industrial_complex;868.00;11.75;1716.00;5.87;0
20;industrial_complex;870.00;11.25;1720.00;5.98;0
20;industrial_complex;870.00;11.60;1715.00;3.81;0
20;air_base;869.00;10.18;1710.00;0.20;0
20;naval_base;878.00;9.50;1706.00;1.57;5257
20;bunker;863.00;10.85;1714.00;4.42;0
20;coastal_bunker;869.00;9.50;1708.00;-1.21;0
20;dockyard;870.00;9.50;1707.00;-1.21;0
20;anti_air_building;865.00;11.82;1721.00;1.31;0
20;anti_air_building;862.00;10.70;1720.00;2.87;0
20;anti_air_building;863.00;11.15;1715.00;5.54;0
20;synthetic_refinery;872.00;11.15;1718.00;3.37;0
20;radar_station;860.00;10.28;1718.00;6.04;0
20;rocket_site;876.00;9.70;1707.00;1.31;0
20;nuclear_reactor;859.00;10.18;1717.00;3.98;0
21;arms_factory;851.00;11.38;1724.00;5.37;0
21;arms_factory;855.00;11.25;1727.00;5.47;0
21;arms_factory;847.00;9.70;1723.00;3.30;0
21;arms_factory;848.00;11.55;1727.00;5.97;0
21;arms_factory;848.00;9.68;1719.00;3.81;0
21;arms_factory;852.00;11.53;1725.00;3.91;0
21;industrial_complex;855.00;10.53;1732.00;1.75;0
21;industrial_complex;852.00;11.50;1724.00;5.87;0
21;industrial_complex;853.00;11.63;1728.00;5.98;0
21;industrial_complex;856.00;10.23;1723.00;3.81;0
21;industrial_complex;851.00;11.63;1726.00;0.20;0
21;industrial_complex;853.00;9.75;1720.00;2.87;0
21;air_base;856.00;10.95;1726.00;4.42;0
21;naval_base;854.00;9.85;1735.00;-4.12;5257
21;bunker;846.00;9.90;1725.00;3.47;0
21;coastal_bunker;851.00;9.50;1718.00;-0.64;0
21;dockyard;851.00;9.60;1719.00;-0.64;0
21;anti_air_building;847.00;11.95;1728.00;5.54;0
21;anti_air_building;855.00;10.00;1721.00;3.37;0
21;anti_air_building;863.00;10.18;1725.00;6.04;0
21;synthetic_refinery;852.00;12.13;1732.00;1.31;0
21;radar_station;856.00;10.75;1725.00;3.98;0
21;rocket_site;855.00;11.20;1729.00;1.82;0
21;nuclear_reactor;854.00;11.10;1723.00;4.49;0
22;arms_factory;825.00;11.18;1745.00;3.30;0
22;arms_factory;821.00;10.95;1748.00;5.97;0
22;arms_factory;823.00;10.90;1745.00;3.81;0
22;arms_factory;819.00;10.20;1748.00;3.91;0
22;arms_factory;807.00;9.57;1751.00;1.75;0
22;arms_factory;824.00;11.53;1747.00;5.87;0
22;industrial_complex;825.00;10.35;1750.00;5.98;0
22;industrial_complex;810.00;10.10;1754.00;3.81;0
22;industrial_complex;824.00;10.57;1750.00;0.20;0
22;industrial_complex;809.00;10.20;1754.00;2.87;0
22;industrial_complex;819.00;9.88;1743.00;4.42;0
22;industrial_complex;807.00;10.18;1754.00;2.26;0
22;air_base;818.00;9.85;1743.00;3.47;0
22;naval_base;818.00;9.50;1741.00;-2.03;2945
22;bunker;818.00;9.55;1742.00;2.87;0
22;coastal_bunker;828.00;9.98;1750.00;-2.03;0
22;dockyard;820.00;9.68;1753.00;-2.03;0
22;anti_air_building;820.00;10.80;1745.00;6.04;0
22;anti_air_building;812.00;9.70;1748.00;1.31;0
